7.001894827955379430e-01 4.204214194997044074e-01 1.052949803299503273e+00 3.195006890928021037e-01 7.778100547730417702e-01 2.600518279741882210e+00 1.522475436126351056e+00 2.506910850115037448e+00 1.324632360393702690e+00 5.873916608352436342e-01 1.926255670494174010e+00 2.891075707694726216e+00 2.968747330274738250e+00 2.944875896431865314e+00 2.076451481945762900e+00 2.431821622370764047e+00 2.213820653115636361e+00 1.662161236736057868e+00 1.153552075161687895e+00 8.315316244350550168e-01 -3.413713883276979222e-01 -8.588020131871587637e-01 -1.010329882169481497e+00 -1.179294602447006790e+00 -1.430816173521691104e+00 -1.602697007746968216e+00 -1.526584058920394504e+00 -1.758121772164491947e+00 -8.308298348047126192e-01 -1.720469895684916706e+00 -6.001882979182875388e-01 -6.821115650275779707e-01 -1.057916037176686253e+00 -7.281651369928510142e-01 -1.010152893669201690e+00 1.358271804549157080e-01 8.858377576248363527e-02 -1.096690784232671412e+00 -7.094391443445859924e-01 -6.402963390541527300e-01 -7.222547855825116603e-01 -1.303688318029329496e+00 -7.646794596954155088e-01 -3.793442567784116592e-01 -8.894956277324268523e-01 -1.048597045600204725e+00 -7.997844373825889752e-01 -2.729466281328098987e-01 -3.086879508579641329e-01 -1.045945148039446826e+00 -2.945688080163638700e-01 -5.280568398325561352e-01 -2.593429454605728490e-01 -8.387800947335545265e-01 1.404389451210859285e-02 1.913786154815621643e+00 1.084838204644033022e+00 -4.709383025668189005e-01 -4.426884583088775416e-01 -4.224608325982107115e-01 1.000000000000000000e+00
-1.308940230972024665e-01 5.994273739115679733e-01 1.719129941034970299e+00 1.167351186946343544e+00 4.014663457381466571e-01 2.087862401039934923e+00 1.967839284683337686e+00 2.847550567834488788e+00 3.240335587423952557e+00 3.058831399570886234e+00 2.993363743390059284e+00 3.254126865844428895e+00 1.993015676919010382e+00 1.431536320199679579e+00 1.595169943912058796e+00 1.350549407080203546e+00 9.841834065034268386e-01 1.155873093154152320e+00 1.504343224409647961e+00 1.136571524017571111e+00 7.299634014611249277e-01 1.910396584891972671e-01 -8.757845627635453267e-01 -1.290603009589499139e+00 -5.811726695937347031e-01 -1.934494496948425235e+00 -7.942600455108913549e-01 6.742142189939407393e-01 -1.594065084272134891e-01 1.223297186676819859e+00 1.623896839257462865e+00 3.034509247986753033e-01 -1.117022538837851409e+00 -5.681243180576581731e-01 1.277803421010390850e-01 -2.987081097483028636e-01 1.043108882461510456e+00 1.589734919993097906e+00 1.069373035885776480e+00 8.985257952178697938e-01 1.023446740834207169e+00 -1.159772534472729433e-01 -2.408284045379641691e-01 6.904660614706635557e-02 9.363363517815523340e-02 -1.068756962794413123e+00 1.410475677045251452e-01 -2.697386819568843297e-01 -1.084950914626143570e+00 -7.160213711952002624e-01 -1.061349614449336620e+00 1.012808894533592019e+00 8.321984349714499629e-01 -1.942933200010674710e-01 1.227681807641032741e+00 2.842695941325474429e+00 4.150048804271101233e+00 1.306560713225653592e+00 2.529983297220759764e-01 2.540532378969446170e-01 1.000000000000000000e+00
-8.357920752156524635e-01 -6.475463085168369215e-01 4.804512474330859817e-01 -7.220212422805839525e-01 -9.832624209979023977e-01 -1.147114628920876234e+00 -1.909607521401657515e-01 -8.312562426906991431e-02 -9.960713719529824539e-01 -6.088982548441402853e-01 -1.118207432177692473e+00 -3.678087040427592824e-01 -1.810563713616775150e+00 -4.373800155670775069e-01 -7.257308740169730044e-01 -7.147536702754231364e-01 -1.317260449698258062e+00 -8.608604795417230671e-01 -3.829519199973324683e-01 -6.327360583299577179e-01 -1.299832020321970649e+00 -1.000344912683189147e+00 -3.700383174965887756e-01 -7.892967247898542427e-01 -1.475727651384293626e+00 -7.030072466848220625e-01 -7.185444999332553095e-01 -1.862316532798576896e+00 -1.801958551753693127e+00 -1.025602889348836255e+00 5.636428746258393963e-01 1.381556698941311945e+00 9.458912650411822609e-01 -2.254282166420820133e-01 1.927611353648078438e-02 -3.105347945562920708e-01 7.468336630213913141e-01 2.559846185003912922e+00 3.324715664398502746e+00 3.388406061948300962e+00 1.888957689350265534e+00 1.317691940776277493e+00 5.370328463208335901e-01 8.088160432968446445e-01 1.534676796384001563e+00 1.528139037259541810e+00 1.644308485368165540e+00 1.064766927228212090e+00 4.480988812027699164e-01 6.623268520652079161e-01 6.722417740078191484e-01 -1.428404062410190689e-01 -1.010663635887809164e+00 5.598933312816299912e-01 -1.129647243037090742e-01 -1.543526151497093268e-01 -4.825990338016263870e-01 -5.482208684708393953e-01 -6.368336084570505040e-01 1.030054671700211255e+00 1.000000000000000000e+00
2.044717248873322291e+00 8.542833090064243518e-01 1.109294522829439578e-01 -3.153112318889106369e-01 -2.899976938283591044e-01 -6.716812892665939838e-01 -1.119570781352748241e-02 1.315846457813230508e+00 1.516965236349415491e+00 1.768058387317322344e+00 1.348584445166789658e+00 1.032939858897037100e+00 1.079021226357425922e+00 7.075527118689808326e-01 6.418904711163657684e-01 6.599636905894157302e-01 1.191715518165530785e+00 6.361910833399209153e-01 -1.169034185936407511e+00 -3.802498493122195011e-01 -7.540796491297643289e-01 -7.649614168361995592e-01 -3.003630628042290307e-01 -5.578924046778308554e-01 -1.467153641974160427e+00 -1.988459018699106462e+00 -1.064485606492492770e-02 1.293055165755893965e+00 3.509251705181142267e-01 -4.968503992237325861e-01 1.892092210417462700e-02 4.979327507224455829e-01 -6.233379061105767116e-01 -1.319620337405520205e+00 -7.593097846221049663e-01 1.354456744933677237e-01 4.103855324707481045e-01 -7.849820288021278070e-02 -2.122774939718566067e-01 -3.827997287358079204e-01 -5.431633070903828520e-01 -2.007290908900044024e-01 -4.437487308489548865e-01 -9.734244068160400332e-01 -8.426485286272918929e-01 -8.059313756699189035e-01 -9.987623553288854650e-01 -1.326756946924406488e+00 -8.067204616626384439e-01 -1.155919740320862310e+00 -3.619701454438401661e-02 -1.079853352815028034e+00 -7.554981183842195414e-01 -5.716847431330417811e-02 2.398369946291176724e-01 -1.170895400386906093e+00 -9.944770884824301327e-02 -4.863948157476231104e-01 4.471434798702489388e-01 5.724128004829003302e-01 1.000000000000000000e+00
-2.646468204261731225e-02 2.080414735873239995e-01 -4.199328449750063807e-01 -7.887302916040860312e-01 -6.609393400541407892e-01 -9.473193402776723671e-02 -2.415174704427611174e-02 5.711375576955322053e-01 2.807816856032259167e-01 7.116332130233389286e-01 4.707655074630364145e-01 1.245910813874618661e+00 2.560004470396266552e+00 3.189869505664447491e+00 3.315568213370610362e+00 2.665889304471068311e+00 2.027155572790672711e+00 1.719946202481233533e+00 8.473365968126399528e-01 -1.951694608014793164e-01 -1.558550450730784798e+00 -8.849991796684683054e-01 -2.362938630871164736e-01 -1.615322272531505954e+00 -1.923617571523153602e+00 -5.141314205574358809e-01 -6.644038141169881229e-01 -1.343451935309004863e+00 -1.252082411552406072e+00 -3.411747733757404255e-01 2.434951410781024117e-01 1.780242399637805562e-01 -4.208254659928135077e-01 -7.903549117421243553e-01 -9.708735851207416223e-01 -3.700497245577864525e-01 7.686667668858053470e-02 3.650755096441686276e-01 4.046457685351940725e-01 1.019656289504677626e-01 -1.156924994108095989e-01 -7.863903135711830528e-02 -1.252551733592052852e+00 -6.737422980931194738e-01 -5.127393799995796364e-01 -3.870530961902555189e-01 -6.928194294692617827e-01 -6.707319539475983250e-01 -7.121221076550466877e-01 -8.993123583308928470e-01 -4.695948616586729796e-01 -9.340957833479599515e-01 -1.322532601725530110e+00 -9.759049404213175904e-01 -1.129033674830250744e+00 1.260729807777931921e-01 -3.606872485891861602e-01 -8.109815925445090778e-01 -4.588672208212252190e-01 -6.430632468901087417e-02 1.000000000000000000e+00
1.084232168195551627e-01 1.734143084929143042e+00 2.296833029227446143e+00 1.866720252434671545e+00 1.661947667864589251e+00 1.123460252986764107e+00 -7.853190518507625617e-01 6.370184026517665410e-02 2.621414949819675377e-01 1.064270912048232098e+00 -4.357107495128325625e-01 -1.321175328002804461e+00 -1.577097739832022727e+00 4.735563220034469389e-01 1.077242603490001116e+00 7.090146386766121855e-01 3.737278897496334462e-01 -1.027676507920969734e-01 -1.172135102172853660e+00 -5.337218587151584259e-01 6.326045918170284388e-01 1.363265107906596496e+00 1.165219880724719159e+00 -4.909399793289638270e-01 -6.068946978241339663e-01 -7.398329002843866131e-02 -5.325122185946540299e-01 -6.351806676789303330e-01 -1.765744150392972722e+00 -1.665552255079648658e+00 3.522512093862302796e-01 9.038078656937909017e-01 -5.826416262782991851e-01 -9.316953088995635346e-01 -3.634054667772296243e-01 5.100845287335437073e-01 1.058592191952024697e+00 4.239986914353988667e-01 1.121705841188169517e+00 1.690047984326868757e+00 1.240705255726298084e+00 -2.404379937477877649e-01 -3.645954120751641603e-01 -2.880053772935921019e-01 -4.388397307069722419e-01 -7.544115872847194648e-01 -1.165885803877897142e-01 2.162651636958612678e-01 -3.602210695372893429e-02 -3.274444784675318854e-01 2.888513707913327733e-01 6.900599907136557576e-01 1.994619125821136318e+00 2.993561244748800809e-01 -3.246457556634052555e-01 9.848763683057696339e-01 2.488716774730146408e-01 9.819739364287674022e-01 -7.015486585064415470e-01 7.514900544375001656e-01 1.000000000000000000e+00
9.873701706956472535e-01 4.962714001826973864e-01 1.050347537136473886e+00 -4.767040931554477612e-01 7.327928646970972570e-01 -2.097834183569174116e-01 -3.059456003130605062e-01 -8.618984961587129456e-01 -2.614784051970218126e-01 5.620969735634159248e-01 3.304954710258386497e-01 4.140376877205761419e-01 -5.566598361770855319e-02 5.034931969470792801e-01 1.178385018081855584e+00 2.512057898627813035e-01 -5.872937534681160754e-01 -1.274922287066758697e+00 6.310476893205273496e-01 1.434756594395985907e+00 6.748839155270147661e-01 -3.504987829527964061e-01 1.317036027880482685e-01 1.021766380897010107e+00 3.505363529740676554e-01 5.137240796625788253e-01 7.534308377481029328e-01 -3.559218355341364770e-01 -1.436900735738152690e+00 -2.140294834196265317e+00 -1.763077859481391840e+00 -1.773370699377619486e+00 -1.539488681858639518e+00 -4.067410017046192185e-03 -9.233934738835143652e-02 -1.059049491113548624e+00 -7.148744464480080163e-01 2.575996260569646812e-01 5.223945804655775182e-01 -3.178658009163990994e-01 -1.029352632308359050e+00 -3.477112984829935360e-01 -4.207223108420339863e-01 -5.235238103453583314e-01 1.167272755820951136e-01 5.619563391371098504e-01 -1.154384190123775578e-01 -1.055685495058683809e+00 -6.536937125327105802e-01 -1.881433282444056054e-01 -9.029927087729618940e-01 -5.592906047183564544e-01 1.801087791289429085e-01 -8.799175484398833458e-01 3.950697509595615942e-01 2.662857787415444655e-01 1.269598922605746083e-01 -5.018513289284270984e-01 -5.074035083582685290e-01 -2.433835786436107929e-01 1.000000000000000000e+00
-3.005917023109034303e-01 -2.861046614361417717e-02 1.187362507720314958e-01 -1.410069417210504938e-01 -1.873585004552059952e-01 -7.698134376649866661e-01 -7.496899439662034759e-01 -1.466827650039808306e+00 -9.232051722516988468e-01 -4.429948647965640807e-01 -9.108189374452765330e-01 -6.093663643864588586e-01 7.788506886341726165e-01 3.794690007520314379e-01 -7.335486451931548801e-01 -1.142873787352266302e+00 -1.447774245697826201e+00 -2.810974126282029806e-01 9.120682232484511598e-01 1.633927465159601855e+00 1.439014811936855542e+00 1.032868008254260728e+00 9.286165045954912489e-02 -1.023630213510890341e+00 -1.380188689385667189e+00 1.536795361072499089e-01 1.054257655930216364e+00 1.764416783128877897e-01 -6.505903429749192446e-01 -1.917447218186457691e+00 -9.678873860076737667e-01 -1.423540336594343036e-01 -4.833233243066688001e-01 -3.089277743473999860e-01 -1.926765910071901178e-01 -6.256587187949740336e-01 -4.855540788587636158e-01 -3.099484609561651283e-01 -7.899511525021130076e-01 -1.801610919200667682e-01 -2.031830905430297707e-01 -6.179689059926831707e-01 -2.465850095396943942e-01 -7.786687794847716448e-01 -6.493217675314524318e-01 -2.511603210292952526e-01 2.687154803752704324e-01 4.039300149875154622e-01 7.152001160477352570e-01 1.725414577452224707e+00 -8.279815429262579185e-01 1.070297128453834845e-01 2.935156757972050556e-01 4.913309084377485703e-01 -4.939905807511623115e-01 -5.749910090409631191e-01 -2.213594940606831984e-01 2.091482773885617319e-01 -3.294371207224431886e-01 -8.602052311538995744e-01 1.000000000000000000e+00
-5.573138324034252467e-01 -6.414783100621974654e-01 -2.377742135629645204e-01 -1.012528392560350765e+00 -1.015674797852582412e+00 -6.344587502189276140e-01 -2.589799581015964081e-01 -7.632304399916993720e-01 -6.876609453103414982e-01 -1.362531143266538347e+00 -1.178538630645304286e+00 -1.036737609609927446e+00 -1.042751605303394724e+00 -1.275001557357277937e+00 -1.473793853437888268e+00 -1.144164601775613521e+00 -5.079990343869831282e-01 -4.961646361301160213e-01 -7.015710632921648982e-01 -4.956394742479279247e-01 -9.342937907990237628e-03 5.488069320772294146e-01 1.090339003555343966e+00 1.249823079741589682e+00 1.001344495819412650e+00 2.291455469929684907e-01 5.161073803730388265e-01 8.319828039216646820e-01 3.704892724026416229e-01 4.889439428807528243e-01 3.607257082154352035e-01 2.517770096981569727e-01 -5.167524113117540896e-01 -1.613173469963278706e+00 -1.423168989495584347e+00 -1.036922145343762036e+00 -8.492026179738246805e-01 -9.486757515731009116e-01 -1.285100002670904296e+00 -1.490035153104691146e+00 -1.341147960437278464e+00 -8.070306972110841137e-01 -6.236426371530247037e-01 -5.635317492932545580e-01 -1.053790383749027670e+00 -6.864651997042394704e-01 -4.121800538687044879e-01 -6.402564652763040876e-01 -1.190678486752275500e+00 -4.151053853585141840e-02 -3.529108258971335732e-01 -4.655893100609556079e-01 1.640222573732817546e+00 9.575553837761432430e-01 -1.270767930610223195e-01 -2.419856138770539733e-01 -7.960864814907582243e-01 -6.873294870980763971e-01 -3.779734082594863875e-01 -5.020507232446996815e-01 1.000000000000000000e+00
-1.101216650396056318e+00 -9.752182250673665509e-01 -7.452161153536526195e-01 -4.401217112683660226e-01 -7.941902226789361308e-01 -1.289237050739238111e+00 -1.327853194638364709e+00 -1.262443819408137102e+00 -1.229073754718713829e+00 -1.212994903806615454e+00 -1.411567884726455224e+00 -1.079617667659104718e+00 -9.306311680450636281e-01 -1.089270741380457430e+00 -1.263691253077996901e+00 -1.241405955001108063e+00 -1.133630573931424079e+00 -1.186905451825762015e+00 -1.482614340347014892e+00 -1.725319668694800690e+00 -1.646600051484609306e+00 -9.905698505632976048e-01 -8.401460704209017250e-01 -4.290089858812612955e-01 -4.101007675534618091e-02 2.000552969867419872e-01 2.576161360622914454e-01 6.834947239896895788e-01 1.374086073330199165e+00 1.544179599139007264e+00 1.148383293840971042e+00 1.320017763685239931e+00 1.738984242248786005e+00 8.870294323693945771e-01 4.346256336330689418e-01 2.567645702656446982e-01 1.354521720580955935e-01 4.230559205267391265e-01 5.923393875524289864e-01 3.555438125900552970e-01 -5.472736033180711779e-01 -1.346360571846648702e+00 -1.202181439826913278e+00 -6.503414281424630961e-01 -2.877413406354800696e-01 -6.849718725046683998e-01 -9.470050934353401173e-01 -6.065730304290839481e-01 -8.122850707219084754e-01 -9.579654742143144386e-01 -8.196469689432909211e-01 -7.571044489950915501e-01 1.801087791289429085e-01 -7.839301564584493232e-01 -5.222147182657884690e-01 1.961793797596686761e-01 -6.219267883301294875e-01 -1.181937908883807564e+00 -4.265096957965296975e-01 -5.816406138911885959e-01 1.000000000000000000e+00
